dia,hora,datetime_completo,datetimeEpoch,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,icon,source
2023-09-05,21:00:00,2023-09-05 21:00:00,1693958400,10.4,10.4,71.72,5.5,0.0,0.0,0.0,0.0,,7.6,5.5,152.0,1017.3,14.9,89.4,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-05,22:00:00,2023-09-05 22:00:00,1693962000,10.6,10.6,69.84,5.3,0.0,0.0,0.0,0.0,,10.4,0.2,181.0,1016.5,14.9,89.4,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-05,23:00:00,2023-09-05 23:00:00,1693965600,10.1,10.1,73.63,5.6,0.0,0.0,0.0,0.0,,10.4,0.1,92.0,1016.4,14.9,99.1,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-06,00:00:00,2023-09-06 00:00:00,1693969200,11.0,11.0,65.33,4.8,0.0,0.0,0.0,0.0,,10.8,0.1,355.0,1015.3,12.8,67.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-06,01:00:00,2023-09-06 01:00:00,1693972800,10.8,10.8,66.37,4.8,0.0,0.0,0.0,0.0,,8.6,0.1,355.0,1014.5,12.8,67.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-06,02:00:00,2023-09-06 02:00:00,1693976400,10.2,10.2,69.67,4.9,0.0,0.0,0.0,0.0,,8.3,5.4,230.0,1013.4,12.8,67.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-06,03:00:00,2023-09-06 03:00:00,1693980000,10.1,10.1,71.51,5.1,0.0,0.0,0.0,0.0,,9.0,5.3,180.0,1012.5,15.0,89.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-06,04:00:00,2023-09-06 04:00:00,1693983600,10.8,10.8,63.23,4.1,0.0,0.0,0.0,0.0,,7.6,0.1,7.0,1012.1,12.8,66.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-06,05:00:00,2023-09-06 05:00:00,1693987200,10.1,10.1,66.44,4.2,0.0,0.0,0.0,0.0,,6.5,0.0,0.0,1011.3,12.8,66.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-06,06:00:00,2023-09-06 06:00:00,1693990800,9.8,9.8,71.6,4.9,0.0,0.0,0.0,0.0,,5.8,3.6,360.0,1011.2,12.8,55.5,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-06,07:00:00,2023-09-06 07:00:00,1693994400,9.8,9.8,72.04,5.0,0.0,0.0,0.0,0.0,,8.3,0.0,0.0,1011.4,14.9,79.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-06,08:00:00,2023-09-06 08:00:00,1693998000,8.1,7.5,77.43,4.4,0.0,0.0,0.0,0.0,,8.6,5.2,232.0,1011.9,14.8,59.6,1.2,0.0,0.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,09:00:00,2023-09-06 09:00:00,1694001600,11.1,11.1,66.12,5.0,0.0,0.0,0.0,0.0,,13.7,5.5,141.0,1012.8,14.8,59.4,100.1,0.4,1.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,10:00:00,2023-09-06 10:00:00,1694005200,11.7,11.7,62.0,4.6,0.0,0.0,0.0,0.0,,16.9,7.8,141.0,1012.7,14.9,89.3,299.4,1.1,3.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,11:00:00,2023-09-06 11:00:00,1694008800,14.9,14.9,47.72,3.9,0.0,0.0,0.0,0.0,,19.4,20.5,180.0,1012.5,12.8,38.8,505.1,1.8,5.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,12:00:00,2023-09-06 12:00:00,1694012400,15.2,15.2,44.17,3.1,0.0,0.0,0.0,0.0,,20.2,18.1,178.0,1011.8,12.8,39.0,617.7,2.2,6.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,13:00:00,2023-09-06 13:00:00,1694016000,15.7,15.7,48.47,4.8,0.0,0.0,0.0,0.0,,23.8,7.6,92.0,1011.4,14.9,50.0,723.1,2.6,7.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,14:00:00,2023-09-06 14:00:00,1694019600,18.2,18.2,42.12,5.1,0.0,0.0,0.0,0.0,,27.0,9.6,93.0,1010.3,14.9,40.3,730.2,2.6,7.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,15:00:00,2023-09-06 15:00:00,1694023200,18.8,18.8,40.34,5.1,0.0,0.0,0.0,0.0,,27.4,9.6,141.0,1009.3,14.9,49.9,601.1,2.2,6.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,16:00:00,2023-09-06 16:00:00,1694026800,16.9,16.9,48.95,6.1,0.0,0.0,0.0,0.0,,25.6,7.8,227.0,1008.6,14.9,79.7,670.3,2.4,7.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,17:00:00,2023-09-06 17:00:00,1694030400,16.4,16.4,49.48,5.8,0.0,0.0,0.0,0.0,,24.1,7.8,140.0,1008.7,14.9,79.6,512.9,1.8,5.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,18:00:00,2023-09-06 18:00:00,1694034000,17.2,17.2,41.27,3.9,0.0,0.0,0.0,0.0,,21.2,11.2,110.0,1008.8,12.8,55.5,330.7,1.2,3.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,19:00:00,2023-09-06 19:00:00,1694037600,15.4,15.4,58.6,7.3,0.0,0.0,0.0,0.0,,20.5,7.7,139.0,1009.9,14.9,89.4,125.6,0.5,1.0,Partially cloudy,partly-cloudy-day,obs
2023-09-06,20:00:00,2023-09-06 20:00:00,1694041200,14.9,14.9,61.89,7.6,0.0,0.0,0.0,0.0,,20.9,5.5,139.0,1010.8,14.9,89.4,4.2,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-06,21:00:00,2023-09-06 21:00:00,1694044800,14.3,14.3,69.45,8.8,0.0,0.0,0.0,0.0,,20.9,0.1,103.0,1011.9,14.9,88.4,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-06,22:00:00,2023-09-06 22:00:00,1694048400,12.7,12.7,81.66,9.6,0.0,0.0,0.0,0.0,,22.3,0.0,0.0,1012.0,14.9,39.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-06,23:00:00,2023-09-06 23:00:00,1694052000,10.4,10.4,85.25,8.0,0.0,0.0,0.0,0.0,,25.9,5.3,200.0,1012.6,14.9,59.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-07,00:00:00,2023-09-07 00:00:00,1694055600,11.7,11.7,76.54,7.7,0.0,0.0,0.0,0.0,,28.1,5.4,142.0,1012.5,12.8,32.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-07,01:00:00,2023-09-07 01:00:00,1694059200,10.9,10.9,77.36,7.1,0.0,0.0,0.0,0.0,,28.8,0.0,0.0,1012.6,12.8,33.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-07,02:00:00,2023-09-07 02:00:00,1694062800,10.0,10.0,81.13,6.9,0.0,0.0,0.0,0.0,,25.9,0.1,355.0,1012.4,12.8,33.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-07,03:00:00,2023-09-07 03:00:00,1694066400,8.4,7.3,88.12,6.5,0.0,0.0,0.0,0.0,,24.5,7.3,232.0,1011.6,14.9,59.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-07,04:00:00,2023-09-07 04:00:00,1694070000,11.0,11.0,75.93,6.9,0.0,0.0,0.0,0.0,,21.2,8.2,230.0,1011.7,12.8,88.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-07,05:00:00,2023-09-07 05:00:00,1694073600,11.7,11.7,76.49,7.7,0.0,0.0,0.0,0.0,,25.9,8.5,179.0,1011.6,12.8,99.8,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-07,06:00:00,2023-09-07 06:00:00,1694077200,11.9,11.9,76.52,7.9,0.0,0.0,0.0,0.0,,28.1,18.3,141.0,1012.6,12.8,99.8,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-07,07:00:00,2023-09-07 07:00:00,1694080800,11.2,11.2,82.7,8.3,0.0,0.0,0.0,0.0,,29.9,14.9,161.0,1014.6,8.1,100.0,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-07,08:00:00,2023-09-07 08:00:00,1694084400,10.0,10.0,87.21,8.0,0.0,0.0,0.0,0.0,,30.6,18.3,150.0,1017.0,8.1,89.3,0.4,0.0,0.0,Partially cloudy,partly-cloudy-day,obs
2023-09-07,09:00:00,2023-09-07 09:00:00,1694088000,8.9,8.2,92.02,7.6,0.9,100.0,0.0,0.0,['rain'],31.0,5.9,111.0,1018.8,8.0,99.4,37.3,0.1,0.0,"Rain, Overcast",rain,obs
2023-09-07,10:00:00,2023-09-07 10:00:00,1694091600,9.1,8.0,89.01,7.3,0.0,0.0,0.0,0.0,,29.5,7.7,140.0,1019.0,8.0,99.4,122.6,0.4,1.0,Overcast,cloudy,obs
2023-09-07,11:00:00,2023-09-07 11:00:00,1694095200,9.2,8.7,85.4,6.9,0.0,0.0,0.0,0.0,,29.9,5.6,160.0,1020.0,14.9,99.4,342.9,1.2,3.0,Overcast,cloudy,obs
2023-09-07,12:00:00,2023-09-07 12:00:00,1694098800,11.2,11.2,74.31,6.8,0.0,0.0,0.0,0.0,,26.3,11.1,140.0,1020.1,12.8,72.6,536.5,1.9,5.0,Partially cloudy,partly-cloudy-day,obs
2023-09-07,13:00:00,2023-09-07 13:00:00,1694102400,10.2,10.2,82.26,7.3,0.0,0.0,0.0,0.0,,20.2,7.7,266.0,1019.3,14.9,99.2,508.2,1.8,5.0,Overcast,cloudy,obs
2023-09-07,14:00:00,2023-09-07 14:00:00,1694106000,10.9,10.9,74.85,6.6,0.0,0.0,0.0,0.0,,19.4,5.4,270.0,1018.9,14.9,89.3,578.4,2.1,6.0,Partially cloudy,partly-cloudy-day,obs
2023-09-07,15:00:00,2023-09-07 15:00:00,1694109600,11.9,11.9,70.17,6.6,0.492,100.0,0.0,0.0,['rain'],20.5,0.2,73.0,1017.9,14.9,99.7,580.3,2.1,6.0,"Rain, Overcast",rain,obs
2023-09-07,16:00:00,2023-09-07 16:00:00,1694113200,12.2,12.2,67.36,6.3,0.0,0.0,0.0,0.0,,25.2,7.5,321.0,1016.8,14.9,99.2,520.6,1.9,5.0,Overcast,cloudy,obs
2023-09-07,17:00:00,2023-09-07 17:00:00,1694116800,12.7,12.7,65.08,6.3,0.0,0.0,0.0,0.0,,23.8,0.1,50.0,1016.0,14.9,99.2,482.6,1.7,5.0,Overcast,cloudy,obs
2023-09-07,18:00:00,2023-09-07 18:00:00,1694120400,14.2,14.2,53.83,5.0,0.0,0.0,0.0,0.0,,21.6,5.4,90.0,1015.7,12.8,72.4,320.2,1.2,3.0,Partially cloudy,partly-cloudy-day,obs
2023-09-07,19:00:00,2023-09-07 19:00:00,1694124000,12.2,12.2,68.62,6.6,0.0,0.0,0.0,0.0,,19.8,0.1,270.0,1015.8,14.9,79.0,132.7,0.5,1.0,Partially cloudy,partly-cloudy-day,obs
2023-09-07,20:00:00,2023-09-07 20:00:00,1694127600,11.4,11.4,72.42,6.6,0.0,0.0,0.0,0.0,,11.5,0.1,46.6,1016.2,14.9,78.8,4.6,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-07,21:00:00,2023-09-07 21:00:00,1694131200,10.2,10.2,79.44,6.8,0.0,0.0,0.0,0.0,,12.2,0.1,270.0,1016.4,14.9,88.6,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-07,22:00:00,2023-09-07 22:00:00,1694134800,10.2,10.2,78.75,6.7,0.0,0.0,0.0,0.0,,13.0,0.0,0.0,1016.9,14.9,89.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-07,23:00:00,2023-09-07 23:00:00,1694138400,10.2,10.2,77.12,6.3,0.0,0.0,0.0,0.0,,14.0,0.0,0.0,1017.0,14.9,99.1,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-08,00:00:00,2023-09-08 00:00:00,1694142000,11.9,11.9,67.21,6.0,0.0,0.0,0.0,0.0,,14.4,0.0,0.0,1016.3,12.8,94.7,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-08,01:00:00,2023-09-08 01:00:00,1694145600,11.7,11.7,67.01,5.8,0.0,0.0,0.0,0.0,,14.0,0.0,0.0,1016.0,12.8,94.7,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-08,02:00:00,2023-09-08 02:00:00,1694149200,10.9,10.9,71.18,5.9,0.0,0.0,0.0,0.0,,6.1,0.0,0.0,1016.0,10.2,88.5,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-08,03:00:00,2023-09-08 03:00:00,1694152800,10.2,10.2,78.12,6.5,0.0,0.0,0.0,0.0,,5.4,0.2,68.0,1015.1,14.9,99.9,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-08,04:00:00,2023-09-08 04:00:00,1694156400,10.9,10.9,66.43,4.9,0.0,0.0,0.0,0.0,,8.6,0.0,0.0,1014.8,12.8,94.7,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-08,05:00:00,2023-09-08 05:00:00,1694160000,10.2,10.2,75.43,6.0,0.0,0.0,0.0,0.0,,11.2,0.0,0.0,1014.1,12.8,100.0,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-08,06:00:00,2023-09-08 06:00:00,1694163600,10.0,10.0,75.38,5.9,0.0,0.0,0.0,0.0,,17.6,0.0,0.0,1014.1,12.8,100.0,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-08,07:00:00,2023-09-08 07:00:00,1694167200,9.7,9.3,76.61,5.8,0.0,0.0,0.0,0.0,,20.9,5.4,229.0,1014.7,14.9,100.0,0.0,0.0,0.0,Overcast,cloudy,obs
2023-09-08,08:00:00,2023-09-08 08:00:00,1694170800,9.9,9.5,74.76,5.6,0.0,0.0,0.0,0.0,,22.3,5.5,141.0,1015.2,14.9,100.0,1.6,0.0,0.0,Overcast,cloudy,obs
2023-09-08,09:00:00,2023-09-08 09:00:00,1694174400,10.2,10.2,70.72,5.1,0.0,0.0,0.0,0.0,,24.1,5.6,141.0,1015.9,14.9,99.4,71.0,0.3,1.0,Overcast,cloudy,obs
2023-09-08,10:00:00,2023-09-08 10:00:00,1694178000,10.7,10.7,64.75,4.3,0.0,0.0,0.0,0.0,,26.6,9.5,141.0,1016.9,14.9,99.4,188.5,0.7,2.0,Overcast,cloudy,obs
2023-09-08,11:00:00,2023-09-08 11:00:00,1694181600,11.1,11.1,65.2,4.8,0.0,0.0,0.0,0.0,,28.4,7.6,54.0,1017.1,14.9,99.4,308.9,1.1,3.0,Overcast,cloudy,obs
2023-09-08,12:00:00,2023-09-08 12:00:00,1694185200,13.7,13.7,42.04,1.0,0.0,0.0,0.0,0.0,,28.4,11.1,181.0,1016.0,12.8,71.9,372.8,1.3,4.0,Partially cloudy,partly-cloudy-day,obs
2023-09-08,13:00:00,2023-09-08 13:00:00,1694188800,15.1,15.1,51.66,5.3,0.0,0.0,0.0,0.0,,28.4,5.5,161.0,1015.7,14.9,60.3,543.5,2.0,5.0,Partially cloudy,partly-cloudy-day,obs
2023-09-08,14:00:00,2023-09-08 14:00:00,1694192400,15.7,15.7,45.91,4.1,0.0,0.0,0.0,0.0,,28.4,9.5,112.0,1014.7,14.9,89.5,781.2,2.8,8.0,Partially cloudy,partly-cloudy-day,obs
2023-09-08,15:00:00,2023-09-08 15:00:00,1694196000,15.1,15.1,48.99,4.4,0.0,0.0,0.0,0.0,,27.4,7.9,141.0,1014.7,14.9,89.4,793.7,2.9,8.0,Partially cloudy,partly-cloudy-day,obs
2023-09-08,16:00:00,2023-09-08 16:00:00,1694199600,16.2,16.2,46.0,4.5,0.0,0.0,0.0,0.0,,29.5,9.6,141.0,1014.5,14.9,59.9,692.9,2.5,7.0,Partially cloudy,partly-cloudy-day,obs
2023-09-08,17:00:00,2023-09-08 17:00:00,1694203200,18.0,18.0,40.87,4.5,0.0,0.0,0.0,0.0,,27.7,7.7,227.0,1013.7,14.9,39.8,547.5,2.0,5.0,Partially cloudy,partly-cloudy-day,obs
2023-09-08,18:00:00,2023-09-08 18:00:00,1694206800,17.1,17.1,33.31,0.8,0.0,0.0,0.0,0.0,,24.5,9.4,70.0,1014.4,12.8,33.3,353.2,1.3,4.0,Partially cloudy,partly-cloudy-day,obs
2023-09-08,19:00:00,2023-09-08 19:00:00,1694210400,14.9,14.9,55.41,6.0,0.0,0.0,0.0,0.0,,23.8,0.0,5.0,1014.8,14.9,10.5,134.5,0.5,1.0,Clear,clear-day,obs
2023-09-08,20:00:00,2023-09-08 20:00:00,1694214000,11.7,11.7,61.71,4.6,0.0,0.0,0.0,0.0,,18.0,0.1,50.0,1015.9,14.9,29.9,5.2,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-08,21:00:00,2023-09-08 21:00:00,1694217600,10.4,10.4,64.96,4.1,0.0,0.0,0.0,0.0,,14.8,7.3,232.0,1016.8,14.9,16.4,0.0,0.0,0.0,Clear,clear-night,obs
2023-09-08,22:00:00,2023-09-08 22:00:00,1694221200,9.4,7.8,66.95,3.6,0.0,0.0,0.0,0.0,,13.3,11.0,231.0,1017.2,14.9,2.5,0.0,0.0,0.0,Clear,clear-night,obs
2023-09-08,23:00:00,2023-09-08 23:00:00,1694224800,8.9,7.1,69.9,3.7,0.0,0.0,0.0,0.0,,12.2,10.9,231.0,1017.9,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2023-09-09,00:00:00,2023-09-09 00:00:00,1694228400,8.9,8.9,70.52,3.8,0.0,0.0,0.0,0.0,,12.2,3.5,230.0,1017.2,12.8,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2023-09-09,01:00:00,2023-09-09 01:00:00,1694232000,9.8,9.4,61.6,2.7,0.0,0.0,0.0,0.0,,13.7,5.3,200.0,1016.9,12.8,1.0,0.0,0.0,0.0,Clear,clear-night,obs
2023-09-09,02:00:00,2023-09-09 02:00:00,1694235600,8.9,8.9,66.39,3.0,0.0,0.0,0.0,0.0,,13.7,3.5,250.0,1016.6,12.8,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2023-09-09,03:00:00,2023-09-09 03:00:00,1694239200,7.4,5.7,68.14,1.9,0.0,0.0,0.0,0.0,,13.7,9.2,230.0,1016.1,14.9,82.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-09,04:00:00,2023-09-09 04:00:00,1694242800,8.8,7.7,63.17,2.1,0.0,0.0,0.0,0.0,,13.7,7.4,240.0,1015.0,12.8,16.7,0.0,0.0,0.0,Clear,clear-night,obs
2023-09-09,05:00:00,2023-09-09 05:00:00,1694246400,7.8,7.8,67.0,2.0,0.0,0.0,0.0,0.0,,13.7,3.5,210.0,1014.7,12.8,16.4,0.0,0.0,0.0,Clear,clear-night,obs
2023-09-09,06:00:00,2023-09-09 06:00:00,1694250000,6.9,6.9,74.92,2.7,0.0,0.0,0.0,0.0,,13.0,0.0,0.0,1014.2,12.8,9.7,0.0,0.0,0.0,Clear,clear-night,obs
2023-09-09,07:00:00,2023-09-09 07:00:00,1694253600,6.6,4.8,70.07,1.6,0.0,0.0,0.0,0.0,,11.5,9.2,229.0,1014.2,14.9,16.4,0.0,0.0,0.0,Clear,clear-night,obs
2023-09-09,08:00:00,2023-09-09 08:00:00,1694257200,6.8,4.7,69.61,1.7,0.0,0.0,0.0,0.0,,11.9,10.9,201.0,1014.2,14.9,10.6,2.6,0.0,0.0,Clear,clear-day,obs
2023-09-09,09:00:00,2023-09-09 09:00:00,1694260800,10.1,10.1,60.64,2.8,0.0,0.0,0.0,0.0,,16.9,9.1,205.0,1013.9,14.9,79.3,98.8,0.4,1.0,Partially cloudy,partly-cloudy-day,obs
2023-09-09,10:00:00,2023-09-09 10:00:00,1694264400,14.1,14.1,45.1,2.4,0.0,0.0,0.0,0.0,,19.1,5.3,90.0,1013.7,14.9,79.7,323.3,1.2,3.0,Partially cloudy,partly-cloudy-day,obs
2023-09-09,11:00:00,2023-09-09 11:00:00,1694268000,15.3,15.3,40.67,2.0,0.0,0.0,0.0,0.0,,19.4,0.3,70.0,1012.8,14.9,79.7,515.5,1.9,5.0,Partially cloudy,partly-cloudy-day,obs
2023-09-09,12:00:00,2023-09-09 12:00:00,1694271600,15.1,15.1,40.49,1.7,0.0,0.0,0.0,0.0,,18.7,5.3,56.0,1012.8,12.8,80.3,681.5,2.5,7.0,Partially cloudy,partly-cloudy-day,obs
2023-09-09,13:00:00,2023-09-09 13:00:00,1694275200,17.0,17.0,37.75,2.5,0.0,0.0,0.0,0.0,,19.1,5.4,359.0,1011.7,14.9,80.0,768.4,2.8,8.0,Partially cloudy,partly-cloudy-day,obs
2023-09-09,14:00:00,2023-09-09 14:00:00,1694278800,19.0,19.0,35.1,3.3,0.0,0.0,0.0,0.0,,21.2,5.5,20.0,1010.4,14.9,60.0,797.8,2.9,8.0,Partially cloudy,partly-cloudy-day,obs
2023-09-09,15:00:00,2023-09-09 15:00:00,1694282400,19.9,19.9,32.94,3.1,0.0,0.0,0.0,0.0,,27.7,11.3,62.0,1008.8,14.9,59.9,784.8,2.8,8.0,Partially cloudy,partly-cloudy-day,obs
2023-09-09,16:00:00,2023-09-09 16:00:00,1694286000,21.9,21.9,31.52,4.2,0.0,0.0,0.0,0.0,,25.9,13.2,198.0,1007.2,14.9,50.0,705.2,2.5,7.0,Partially cloudy,partly-cloudy-day,obs
2023-09-09,17:00:00,2023-09-09 17:00:00,1694289600,19.9,19.9,36.26,4.5,0.0,0.0,0.0,0.0,,31.7,9.7,170.0,1007.2,14.9,50.0,537.7,1.9,5.0,Partially cloudy,partly-cloudy-day,obs
2023-09-09,18:00:00,2023-09-09 18:00:00,1694293200,21.8,21.8,25.03,0.9,0.0,0.0,0.0,0.0,,33.1,13.0,140.0,1007.6,12.8,80.0,309.3,1.1,3.0,Partially cloudy,partly-cloudy-day,obs
2023-09-09,19:00:00,2023-09-09 19:00:00,1694296800,20.2,20.2,24.44,-0.8,0.0,0.0,0.0,0.0,,53.6,22.4,299.0,1007.5,14.8,89.8,135.2,0.5,1.0,Partially cloudy,partly-cloudy-day,obs
2023-09-09,20:00:00,2023-09-09 20:00:00,1694300400,21.6,21.6,20.16,-2.3,0.0,0.0,0.0,0.0,,48.2,27.6,302.0,1008.7,14.9,50.2,5.6,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-09,21:00:00,2023-09-09 21:00:00,1694304000,16.9,16.9,42.53,4.1,0.0,0.0,0.0,0.0,,18.7,7.9,110.0,1008.8,14.9,89.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-09,22:00:00,2023-09-09 22:00:00,1694307600,16.2,16.2,39.4,2.3,0.0,0.0,0.0,0.0,,18.0,12.9,16.0,1010.3,14.9,59.7,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-09,23:00:00,2023-09-09 23:00:00,1694311200,15.7,15.7,41.89,2.8,0.0,0.0,0.0,0.0,,15.5,7.7,359.0,1010.4,14.9,60.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-10,00:00:00,2023-09-10 00:00:00,1694314800,14.8,14.8,41.22,1.7,0.0,0.0,0.0,0.0,,15.5,7.6,220.0,1010.4,12.8,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-10,01:00:00,2023-09-10 01:00:00,1694318400,14.1,14.1,41.03,1.1,0.0,0.0,0.0,0.0,,15.8,9.2,210.0,1010.1,12.8,48.5,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-10,02:00:00,2023-09-10 02:00:00,1694322000,13.9,13.9,43.68,1.7,0.0,0.0,0.0,0.0,,16.9,5.4,353.0,1009.4,12.8,38.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-10,03:00:00,2023-09-10 03:00:00,1694325600,11.6,11.6,52.27,2.1,0.0,0.0,0.0,0.0,,17.3,7.6,178.0,1009.9,14.9,40.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-10,04:00:00,2023-09-10 04:00:00,1694329200,11.2,11.2,48.79,0.8,0.0,0.0,0.0,0.0,,15.1,5.3,320.0,1009.3,12.8,39.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-10,05:00:00,2023-09-10 05:00:00,1694332800,10.9,10.9,50.78,1.1,0.0,0.0,0.0,0.0,,14.4,5.3,270.0,1008.9,12.8,29.4,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-10,06:00:00,2023-09-10 06:00:00,1694336400,10.8,10.8,51.02,1.1,0.0,0.0,0.0,0.0,,15.1,7.5,140.0,1009.1,12.8,48.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-10,07:00:00,2023-09-10 07:00:00,1694340000,12.1,12.1,51.75,2.5,0.0,0.0,0.0,0.0,,15.5,0.3,89.0,1010.1,14.9,50.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2023-09-10,08:00:00,2023-09-10 08:00:00,1694343600,10.1,10.1,59.33,2.5,0.0,0.0,0.0,0.0,,13.7,5.4,230.0,1010.2,14.9,60.0,2.9,0.0,0.0,Partially cloudy,partly-cloudy-day,obs
2023-09-10,09:00:00,2023-09-10 09:00:00,1694347200,12.2,12.2,60.54,4.8,0.0,0.0,0.0,0.0,,17.3,5.2,321.0,1011.6,14.9,89.8,105.2,0.4,1.0,Partially cloudy,partly-cloudy-day,obs
2023-09-10,10:00:00,2023-09-10 10:00:00,1694350800,16.6,16.6,41.77,3.6,0.0,0.0,0.0,0.0,,18.4,5.3,270.0,1011.3,14.9,80.0,297.2,1.1,3.0,Partially cloudy,partly-cloudy-day,obs
2023-09-10,11:00:00,2023-09-10 11:00:00,1694354400,18.1,18.1,35.93,2.8,0.0,0.0,0.0,0.0,,19.1,7.6,50.0,1011.0,14.9,80.0,479.0,1.7,5.0,Partially cloudy,partly-cloudy-day,obs
2023-09-10,12:00:00,2023-09-10 12:00:00,1694358000,18.9,18.9,28.43,0.2,0.0,0.0,0.0,0.0,,19.8,12.9,101.0,1010.1,12.8,80.0,646.9,2.3,6.0,Partially cloudy,partly-cloudy-day,obs
2023-09-10,13:00:00,2023-09-10 13:00:00,1694361600,20.3,20.3,35.44,4.6,0.0,0.0,0.0,0.0,,20.9,7.7,111.0,1009.2,14.9,80.0,785.3,2.8,8.0,Partially cloudy,partly-cloudy-day,obs
2023-09-10,14:00:00,2023-09-10 14:00:00,1694365200,21.9,21.9,33.24,5.0,0.0,0.0,0.0,0.0,,23.0,9.4,150.0,1007.8,14.9,80.0,801.7,2.9,8.0,Partially cloudy,partly-cloudy-day,obs
2023-09-10,15:00:00,2023-09-10 15:00:00,1694368800,22.4,22.4,32.28,5.0,0.0,0.0,0.0,0.0,,27.7,5.7,90.0,1005.9,14.9,80.0,768.1,2.8,8.0,Partially cloudy,partly-cloudy-day,obs
2023-09-10,16:00:00,2023-09-10 16:00:00,1694372400,22.2,22.2,31.93,4.7,0.0,0.0,0.0,0.0,,34.2,13.2,159.0,1005.0,14.9,80.0,634.8,2.3,6.0,Partially cloudy,partly-cloudy-day,obs
